FID	X	Y	GMT date_H	GMT date	Y	M	D	H	DOP	IDbear	IDsquare_025ha	IDsquare_100ha	IDsquare_900ha
1100822	1428354.18	6823592.7	2013-11-24 23:00	2013-11-24	2013	11	24	23	4,8	W1203	17840	4476	487
1100823	1428354.9	6823592.56	2013-11-25 04:00	2013-11-25	2013	11	25	4	4,8	W1203	17840	4476	487
1100824	1428354.78	6823586.84	2013-11-25 05:00	2013-11-25	2013	11	25	5	3,2	W1203	17840	4476	487
1100825	1428356.05	6823589.35	2013-11-25 06:00	2013-11-25	2013	11	25	6	2,4	W1203	17840	4476	487
1100826	1428354.18	6823591.07	2013-11-25 07:00	2013-11-25	2013	11	25	7	2,8	W1203	17840	4476	487
1100827	1428352.83	6823585.89	2013-11-25 08:00	2013-11-25	2013	11	25	8	2,4	W1203	17840	4476	487
1100828	1428347.98	6823582.89	2013-11-25 09:00	2013-11-25	2013	11	25	9	4,6	W1203	17840	4476	487
1100829	1428353.45	6823590.73	2013-11-25 10:00	2013-11-25	2013	11	25	10	1,8	W1203	17840	4476	487
1100830	1428354.73	6823593.71	2013-11-25 11:00	2013-11-25	2013	11	25	11	1,8	W1203	17840	4476	487
1100831	1428355.1	6823588.92	2013-11-25 12:00	2013-11-25	2013	11	25	12	2	W1203	17840	4476	487
1100832	1428352.37	6823595.64	2013-11-25 13:00	2013-11-25	2013	11	25	13	2	W1203	17840	4476	487
1100833	1428353.34	6823585.48	2013-11-25 14:00	2013-11-25	2013	11	25	14	3,2	W1203	17840	4476	487
1100834	1428354.27	6823593.74	2013-11-25 15:00	2013-11-25	2013	11	25	15	3	W1203	17840	4476	487
1100835	1428353.94	6823591.65	2013-11-25 16:00	2013-11-25	2013	11	25	16	2	W1203	17840	4476	487
1100836	1428354.9	6823591.41	2013-11-25 17:00	2013-11-25	2013	11	25	17	2,4	W1203	17840	4476	487
1100837	1428355.83	6823589.28	2013-11-25 18:00	2013-11-25	2013	11	25	18	3,4	W1203	17840	4476	487
1100838	1428355.86	6823590.7	2013-11-25 19:00	2013-11-25	2013	11	25	19	2,4	W1203	17840	4476	487
1100839	1428353.17	6823590.55	2013-11-25 20:00	2013-11-25	2013	11	25	20	2,2	W1203	17840	4476	487
1100840	1428355.88	6823591.65	2013-11-25 21:00	2013-11-25	2013	11	25	21	2,8	W1203	17840	4476	487
1100841	1428355.88	6823591.65	2013-11-25 22:00	2013-11-25	2013	11	25	22	1,4	W1203	17840	4476	487
1100842	1428356.13	6823591.54	2013-11-25 23:00	2013-11-25	2013	11	25	23	2,6	W1203	17840	4476	487
1100843	1428352.33	6823593.74	2013-11-26 00:00	2013-11-26	2013	11	26	0	2,4	W1203	17840	4476	487
1100844	1428355.04	6823587.21	2013-11-26 01:00	2013-11-26	2013	11	26	1	2,4	W1203	17840	4476	487
1100845	1428347.57	6823587.39	2013-11-26 02:00	2013-11-26	2013	11	26	2	4,6	W1203	17840	4476	487
1100846	1428353.6	6823597.88	2013-11-26 03:00	2013-11-26	2013	11	26	3	2,4	W1203	17840	4476	487
1100847	1428352.41	6823588.78	2013-11-26 04:00	2013-11-26	2013	11	26	4	4,4	W1203	17840	4476	487
1100848	1428352.72	6823591.52	2013-11-26 05:00	2013-11-26	2013	11	26	5	2,6	W1203	17840	4476	487
1100849	1428356.95	6823586.25	2013-11-26 06:00	2013-11-26	2013	11	26	6	2,6	W1203	17840	4476	487
1100850	1428354.23	6823593.45	2013-11-26 07:00	2013-11-26	2013	11	26	7	2	W1203	17840	4476	487
1100851	1428357.39	6823584.8	2013-11-26 08:00	2013-11-26	2013	11	26	8	2,6	W1203	17840	4476	487
1100852	1428356.78	6823588.55	2013-11-26 09:00	2013-11-26	2013	11	26	9	2	W1203	17840	4476	487
1100853	1428346.11	6823596.63	2013-11-26 10:00	2013-11-26	2013	11	26	10	3,8	W1203	17840	4476	487
1100854	1428356.13	6823591.54	2013-11-26 11:00	2013-11-26	2013	11	26	11	1,8	W1203	17840	4476	487
1100855	1428355.93	6823594.03	2013-11-26 12:00	2013-11-26	2013	11	26	12	2	W1203	17840	4476	487
1100856	1428354.69	6823591.81	2013-11-26 13:00	2013-11-26	2013	11	26	13	5,4	W1203	17840	4476	487
1100857	1428354.69	6823591.81	2013-11-26 15:00	2013-11-26	2013	11	26	15	2,8	W1203	17840	4476	487
1100858	1428362.45	6823593.42	2013-11-26 16:00	2013-11-26	2013	11	26	16	4,8	W1203	17840	4476	487
1100859	1428353.42	6823559.89	2013-11-26 17:00	2013-11-26	2013	11	26	17	3	W1203	17840	4476	487
1100860	1428352.94	6823600.87	2013-11-26 20:00	2013-11-26	2013	11	26	20	5,4	W1203	17840	4476	487
1100861	1428353.26	6823593.7	2013-11-26 21:00	2013-11-26	2013	11	26	21	4,4	W1203	17840	4476	487
1100862	1428375.85	6823676.93	2013-11-26 22:00	2013-11-26	2013	11	26	22	4,4	W1203	17840	4476	487
1100863	1428359.16	6823596.36	2013-11-26 23:00	2013-11-26	2013	11	26	23	4,8	W1203	17840	4476	487
1100864	1428362.36	6823622.91	2013-11-27 02:00	2013-11-27	2013	11	27	2	2,8	W1203	17840	4476	487
1100865	1428346.32	6823585.84	2013-11-27 03:00	2013-11-27	2013	11	27	3	6,6	W1203	17840	4476	487
1100866	1428373.32	6823582.85	2013-11-27 04:00	2013-11-27	2013	11	27	4	4,2	W1203	17840	4476	487
1100867	1428344.13	6823595.87	2013-11-27 05:00	2013-11-27	2013	11	27	5	6	W1203	17840	4476	487
1100868	1428343.64	6823596.56	2013-11-27 06:00	2013-11-27	2013	11	27	6	6,8	W1203	17840	4476	487
1100869	1428357.53	6823589.85	2013-11-27 07:00	2013-11-27	2013	11	27	7	2,6	W1203	17840	4476	487
1100870	1428353.74	6823594.14	2013-11-27 08:00	2013-11-27	2013	11	27	8	2,2	W1203	17840	4476	487
1100871	1428352.95	6823599.72	2013-11-27 09:00	2013-11-27	2013	11	27	9	5,8	W1203	17840	4476	487
1100872	1428353.95	6823593.75	2013-11-27 10:00	2013-11-27	2013	11	27	10	1,6	W1203	17840	4476	487
1100873	1428354.52	6823596.87	2013-11-27 11:00	2013-11-27	2013	11	27	11	6,2	W1203	17840	4476	487
1100874	1428353.46	6823592.82	2013-11-27 12:00	2013-11-27	2013	11	27	12	3,6	W1203	17840	4476	487
1100875	1428357.1	6823593.41	2013-11-27 13:00	2013-11-27	2013	11	27	13	2	W1203	17840	4476	487
1100876	1428358.26	6823589.06	2013-11-27 14:00	2013-11-27	2013	11	27	14	2,6	W1203	17840	4476	487
1100877	1428357.73	6823591.74	2013-11-27 15:00	2013-11-27	2013	11	27	15	3,2	W1203	17840	4476	487
1100878	1428357.36	6823593.77	2013-11-27 16:00	2013-11-27	2013	11	27	16	2,8	W1203	17840	4476	487
1100879	1428357.47	6823586.99	2013-11-27 17:00	2013-11-27	2013	11	27	17	3,4	W1203	17840	4476	487
1100880	1428360.47	6823591.52	2013-11-27 18:00	2013-11-27	2013	11	27	18	2,2	W1203	17840	4476	487
1100881	1428353.36	6823598.47	2013-11-27 19:00	2013-11-27	2013	11	27	19	2,2	W1203	17840	4476	487
1100882	1428359.16	6823588.72	2013-11-27 20:00	2013-11-27	2013	11	27	20	2,2	W1203	17840	4476	487
1100883	1428364.32	6823590.56	2013-11-27 21:00	2013-11-27	2013	11	27	21	3,4	W1203	17840	4476	487
1100884	1428354.48	6823593.35	2013-11-27 22:00	2013-11-27	2013	11	27	22	2	W1203	17840	4476	487
1100885	1428351.12	6823594.09	2013-11-27 23:00	2013-11-27	2013	11	27	23	3,8	W1203	17840	4476	487
1100886	1428354.66	6823593.14	2013-11-28 00:00	2013-11-28	2013	11	28	0	3,2	W1203	17840	4476	487
1100887	1428351.64	6823596.93	2013-11-28 01:00	2013-11-28	2013	11	28	1	2,2	W1203	17840	4476	487
1100888	1428361.89	6823580.38	2013-11-28 02:00	2013-11-28	2013	11	28	2	5	W1203	17840	4476	487
1100889	1428355.88	6823591.65	2013-11-28 03:00	2013-11-28	2013	11	28	3	2,4	W1203	17840	4476	487
1100890	1428353.1	6823587.21	2013-11-28 04:00	2013-11-28	2013	11	28	4	3,8	W1203	17840	4476	487
1100891	1428355.07	6823589.11	2013-11-28 05:00	2013-11-28	2013	11	28	5	6	W1203	17840	4476	487
1100892	1428358.83	6823592.18	2013-11-28 06:00	2013-11-28	2013	11	28	6	2,4	W1203	17840	4476	487
1100893	1428350.41	6823596.32	2013-11-28 08:00	2013-11-28	2013	11	28	8	4,8	W1203	17840	4476	487
1100894	1428352.91	6823588.56	2013-11-28 09:00	2013-11-28	2013	11	28	9	2,2	W1203	17840	4476	487
1100895	1428357.08	6823590.83	2013-11-28 10:00	2013-11-28	2013	11	28	10	2	W1203	17840	4476	487
1100896	1428384.54	6823574.18	2013-11-28 11:00	2013-11-28	2013	11	28	11	6,4	W1203	17840	4476	487
1100897	1428355.39	6823590.72	2013-11-28 12:00	2013-11-28	2013	11	28	12	3,6	W1203	17840	4476	487
1100898	1428353.93	6823591.18	2013-11-28 13:00	2013-11-28	2013	11	28	13	1,8	W1203	17840	4476	487
1100899	1428353.95	6823592.13	2013-11-28 14:00	2013-11-28	2013	11	28	14	5,2	W1203	17840	4476	487
1100900	1428356.02	6823593.94	2013-11-28 15:00	2013-11-28	2013	11	28	15	4,6	W1203	17840	4476	487
1100901	1428349.21	6823595.52	2013-11-28 16:00	2013-11-28	2013	11	28	16	2	W1203	17840	4476	487
1100902	1428355.31	6823588.53	2013-11-28 17:00	2013-11-28	2013	11	28	17	2,8	W1203	17840	4476	487
1100903	1428354.99	6823595.7	2013-11-28 18:00	2013-11-28	2013	11	28	18	2,4	W1203	17840	4476	487
1100904	1428349.17	6823595.23	2013-11-28 19:00	2013-11-28	2013	11	28	19	2,2	W1203	17840	4476	487
1100905	1428354.43	6823600.23	2013-11-28 20:00	2013-11-28	2013	11	28	20	1,8	W1203	17840	4476	487
1100906	1428351.4	6823597.51	2013-11-28 21:00	2013-11-28	2013	11	28	21	2,4	W1203	17840	4476	487
1100907	1428361.01	6823605.71	2013-11-28 22:00	2013-11-28	2013	11	28	22	9,8	W1203	17840	4476	487
1100908	1428352.77	6823593.91	2013-11-28 23:00	2013-11-28	2013	11	28	23	2,4	W1203	17840	4476	487
1100909	1428357.13	6823584.43	2013-11-29 00:00	2013-11-29	2013	11	29	0	3	W1203	17840	4476	487
1100910	1428351.01	6823605.26	2013-11-29 01:00	2013-11-29	2013	11	29	1	3,6	W1203	17840	4476	487
1100911	1428353.93	6823591.18	2013-11-29 02:00	2013-11-29	2013	11	29	2	3,2	W1203	17840	4476	487
1100912	1428354.52	6823584.85	2013-11-29 03:00	2013-11-29	2013	11	29	3	3,6	W1203	17840	4476	487
1100913	1428350.2	6823586.3	2013-11-29 04:00	2013-11-29	2013	11	29	4	5	W1203	17840	4476	487
1100914	1428353.92	6823590.71	2013-11-29 05:00	2013-11-29	2013	11	29	5	2	W1203	17840	4476	487
1100915	1428349.86	6823593.68	2013-11-29 06:00	2013-11-29	2013	11	29	6	2,4	W1203	17840	4476	487
1100916	1428349.82	6823591.76	2013-11-29 07:00	2013-11-29	2013	11	29	7	3,4	W1203	17840	4476	487
1100917	1428354.5	6823595.92	2013-11-29 08:00	2013-11-29	2013	11	29	8	8,2	W1203	17840	4476	487
1100918	1428354.21	6823594.12	2013-11-29 09:00	2013-11-29	2013	11	29	9	2,6	W1203	17840	4476	487
1100919	1428351.84	6823597.2	2013-11-29 10:00	2013-11-29	2013	11	29	10	1,8	W1203	17840	4476	487
1100920	1428355.16	6823591.79	2013-11-29 11:00	2013-11-29	2013	11	29	11	2,4	W1203	17840	4476	487
1100921	1428356.37	6823592.59	2013-11-29 12:00	2013-11-29	2013	11	29	12	1,6	W1203	17840	4476	487
1100922	1428359.25	6823591.39	2013-11-29 13:00	2013-11-29	2013	11	29	13	1,8	W1203	17840	4476	487
1100923	1428357.9	6823594.32	2013-11-29 14:00	2013-11-29	2013	11	29	14	2,2	W1203	17840	4476	487
1100924	1428357.6	6823591.57	2013-11-29 15:00	2013-11-29	2013	11	29	15	2,8	W1203	17840	4476	487
1100925	1428354.9	6823591.41	2013-11-29 16:00	2013-11-29	2013	11	29	16	2,4	W1203	17840	4476	487
1100926	1428356.97	6823587.21	2013-11-29 17:00	2013-11-29	2013	11	29	17	2,8	W1203	17840	4476	487
1100927	1428358.37	6823594.29	2013-11-29 18:00	2013-11-29	2013	11	29	18	3,2	W1203	17840	4476	487
1100928	1428356.42	6823593.82	2013-11-29 19:00	2013-11-29	2013	11	29	19	1,8	W1203	17840	4476	487
1100929	1428354.25	6823594.41	2013-11-29 20:00	2013-11-29	2013	11	29	20	3,2	W1203	17840	4476	487
1100930	1428354.91	6823591.89	2013-11-29 21:00	2013-11-29	2013	11	29	21	3,4	W1203	17840	4476	487
1100931	1428354.39	6823590.68	2013-11-29 22:00	2013-11-29	2013	11	29	22	1,2	W1203	17840	4476	487
1100932	1428354.88	6823591.6	2013-11-29 23:00	2013-11-29	2013	11	29	23	2,4	W1203	17840	4476	487
1100933	1428353.77	6823593.95	2013-11-30 00:00	2013-11-30	2013	11	30	0	1,8	W1203	17840	4476	487
1100934	1428354.46	6823594.02	2013-11-30 01:00	2013-11-30	2013	11	30	1	2,2	W1203	17840	4476	487
1100935	1428352.03	6823593.09	2013-11-30 02:00	2013-11-30	2013	11	30	2	2,4	W1203	17840	4476	487
1100936	1428354.56	6823596.01	2013-11-30 03:00	2013-11-30	2013	11	30	3	5	W1203	17840	4476	487
1100937	1428352.98	6823591.9	2013-11-30 04:00	2013-11-30	2013	11	30	4	4,2	W1203	17840	4476	487
1100938	1428353.85	6823587.37	2013-11-30 05:00	2013-11-30	2013	11	30	5	2,6	W1203	17840	4476	487
1100939	1428354.9	6823591.41	2013-11-30 06:00	2013-11-30	2013	11	30	6	2,2	W1203	17840	4476	487
1100940	1428360.29	6823584.56	2013-11-30 07:00	2013-11-30	2013	11	30	7	2,8	W1203	17840	4476	487
1100941	1428352.41	6823588.78	2013-11-30 08:00	2013-11-30	2013	11	30	8	3	W1203	17840	4476	487
1100942	1428358.61	6823586.07	2013-11-30 09:00	2013-11-30	2013	11	30	9	4,6	W1203	17840	4476	487
1100943	1428351.7	6823587.76	2013-11-30 10:00	2013-11-30	2013	11	30	10	5,6	W1203	17840	4476	487
1100944	1428353.45	6823590.73	2013-11-30 11:00	2013-11-30	2013	11	30	11	4,8	W1203	17840	4476	487
1100945	1428357.23	6823589.2	2013-11-30 12:00	2013-11-30	2013	11	30	12	1,8	W1203	17840	4476	487
1100946	1428352.83	6823596.77	2013-11-30 13:00	2013-11-30	2013	11	30	13	1,8	W1203	17840	4476	487
1100947	1428355.16	6823591.79	2013-11-30 14:00	2013-11-30	2013	11	30	14	2,2	W1203	17840	4476	487
1100948	1428353.93	6823591.18	2013-12-01 12:00	2013-12-01	2013	12	1	12	5	W1203	17840	4476	487
1100949	1428353.97	6823593.08	2013-12-03 12:00	2013-12-03	2013	12	3	12	5	W1203	17840	4476	487
1100950	1428355.61	6823590.81	2013-12-04 12:00	2013-12-04	2013	12	4	12	2,2	W1203	17840	4476	487
1100951	1428354.2	6823592.03	2013-12-05 12:00	2013-12-05	2013	12	5	12	2	W1203	17840	4476	487
1100952	1428353.26	6823593.7	2013-12-09 12:00	2013-12-09	2013	12	9	12	2,2	W1203	17840	4476	487
1100953	1428345.3	6823602.88	2013-12-11 12:00	2013-12-11	2013	12	11	12	6,8	W1203	17840	4476	487
1100954	1428353.04	6823594.75	2013-12-15 12:00	2013-12-15	2013	12	15	12	4,8	W1203	17840	4476	487
1100955	1428355.57	6823588.9	2013-12-18 12:00	2013-12-18	2013	12	18	12	4,6	W1203	17840	4476	487
1100956	1428355.19	6823591.6	2013-12-19 12:00	2013-12-19	2013	12	19	12	3	W1203	17840	4476	487
1100957	1428354.53	6823594.59	2013-12-20 12:00	2013-12-20	2013	12	20	12	3	W1203	17840	4476	487
1100958	1428356.46	6823583.7	2013-12-23 12:00	2013-12-23	2013	12	23	12	7,8	W1203	17840	4476	487
1100959	1428357.26	6823587.38	2013-12-25 12:00	2013-12-25	2013	12	25	12	6,2	W1203	17840	4476	487
1100960	1428358.81	6823591.22	2013-12-26 12:00	2013-12-26	2013	12	26	12	6,4	W1203	17840	4476	487
1100961	1428356.99	6823588.16	2013-12-29 12:00	2013-12-29	2013	12	29	12	4,8	W1203	17840	4476	487
1100962	1428356.21	6823594.22	2014-01-01 12:00	2014-01-01	2014	1	1	12	4,2	W1203	17840	4476	487
1100963	1428349.99	6823598.73	2014-01-03 12:00	2014-01-03	2014	1	3	12	4	W1203	17840	4476	487
1100964	1428356.42	6823593.82	2014-01-04 12:00	2014-01-04	2014	1	4	12	1,8	W1203	17840	4476	487
1100965	1428355.95	6823593.37	2014-01-09 12:00	2014-01-09	2014	1	9	12	2,2	W1203	17840	4476	487
1100966	1428356.69	6823593.53	2014-01-10 12:00	2014-01-10	2014	1	10	12	5,4	W1203	17840	4476	487
1100967	1428359.67	6823587.84	2014-01-12 12:00	2014-01-12	2014	1	12	12	7,6	W1203	17840	4476	487
1100968	1428354.78	6823597.72	2014-01-14 12:00	2014-01-14	2014	1	14	12	5,6	W1203	17840	4476	487
1100969	1428354.85	6823589.03	2014-01-15 12:00	2014-01-15	2014	1	15	12	2,8	W1203	17840	4476	487
1100970	1428353.51	6823593.59	2014-01-16 12:00	2014-01-16	2014	1	16	12	4,6	W1203	17840	4476	487
1100971	1428353.47	6823591.68	2014-01-17 12:00	2014-01-17	2014	1	17	12	2,6	W1203	17840	4476	487
1100972	1428357.76	6823588.79	2014-01-18 12:00	2014-01-18	2014	1	18	12	2,2	W1203	17840	4476	487
1100973	1428354.94	6823593.33	2014-01-19 12:00	2014-01-19	2014	1	19	12	2,2	W1203	17840	4476	487
1100974	1428353.28	6823594.64	2014-01-20 12:00	2014-01-20	2014	1	20	12	2,8	W1203	17840	4476	487
1100975	1428353.67	6823590.81	2014-01-21 12:00	2014-01-21	2014	1	21	12	2,8	W1203	17840	4476	487
1100976	1428355.88	6823591.65	2014-01-22 12:00	2014-01-22	2014	1	22	12	3,4	W1203	17840	4476	487
1100977	1428346.8	6823601.56	2014-01-23 12:00	2014-01-23	2014	1	23	12	5,2	W1203	17840	4476	487
1100978	1428354.41	6823591.63	2014-01-24 12:00	2014-01-24	2014	1	24	12	1,6	W1203	17840	4476	487
1100979	1428355.15	6823591.31	2014-01-25 12:00	2014-01-25	2014	1	25	12	3,4	W1203	17840	4476	487
1100980	1428356.86	6823592.36	2014-01-26 12:00	2014-01-26	2014	1	26	12	2,4	W1203	17840	4476	487
1100981	1428357.49	6823587.95	2014-01-27 12:00	2014-01-27	2014	1	27	12	4	W1203	17840	4476	487
1100982	1428352.25	6823591.54	2014-01-28 12:00	2014-01-28	2014	1	28	12	3,8	W1203	17840	4476	487
1100983	1428356.19	6823594.89	2014-01-29 12:00	2014-01-29	2014	1	29	12	7,4	W1203	17840	4476	487
1100984	1428356.98	6823586.06	2014-01-30 12:00	2014-01-30	2014	1	30	12	5,6	W1203	17840	4476	487
1100985	1428354.53	6823596.21	2014-02-06 12:00	2014-02-06	2014	2	6	12	2,6	W1203	17840	4476	487
1100986	1428357.54	6823590.33	2014-02-08 12:00	2014-02-08	2014	2	8	12	1,8	W1203	17840	4476	487
1100987	1428362.91	6823576.51	2014-02-09 12:00	2014-02-09	2014	2	9	12	5,8	W1203	17840	4476	487
1100988	1428355.23	6823585.87	2014-02-12 12:00	2014-02-12	2014	2	12	12	5,4	W1203	17840	4476	487
1100989	1428356.42	6823593.82	2014-02-16 12:00	2014-02-16	2014	2	16	12	2,2	W1203	17840	4476	487
1100990	1428359.94	6823596.32	2014-02-17 12:00	2014-02-17	2014	2	17	12	4,4	W1203	17840	4476	487
1100991	1428364.45	6823626.83	2014-02-20 12:00	2014-02-20	2014	2	20	12	7,4	W1203	17840	4476	487
1100992	1428382.83	6823571.48	2014-02-22 12:00	2014-02-22	2014	2	22	12	5	W1203	17840	4476	487
1100993	1428357.1	6823591.78	2014-02-25 12:00	2014-02-25	2014	2	25	12	3	W1203	17840	4476	487
1100994	1428356.85	6823591.9	2014-02-26 12:00	2014-02-26	2014	2	26	12	4,8	W1203	17840	4476	487
1100995	1428354.21	6823594.12	2014-02-28 12:00	2014-02-28	2014	2	28	12	4	W1203	17840	4476	487
1100996	1428360.6	6823587.31	2014-03-02 12:00	2014-03-02	2014	3	2	12	3,8	W1203	17840	4476	487
1100997	1428356.57	6823602.59	2014-03-03 12:00	2014-03-03	2014	3	3	12	7,4	W1203	17840	4476	487
1100998	1428352.03	6823594.24	2014-03-11 12:00	2014-03-11	2014	3	11	12	4,4	W1203	17840	4476	487
1100999	1428357.03	6823588.45	2014-03-12 12:00	2014-03-12	2014	3	12	12	3,8	W1203	17840	4476	487
1101000	1428374.77	6823580.3	2014-03-13 12:00	2014-03-13	2014	3	13	12	8,6	W1203	17840	4476	487
1101001	1428355.95	6823594.99	2014-03-15 12:00	2014-03-15	2014	3	15	12	6,2	W1203	17840	4476	487
1101002	1428356.82	6823590.46	2014-03-16 12:00	2014-03-16	2014	3	16	12	2,4	W1203	17840	4476	487
1101003	1428356.33	6823590.68	2014-03-17 12:00	2014-03-17	2014	3	17	12	4,8	W1203	17840	4476	487
1101004	1428353.38	6823590.15	2014-03-18 12:00	2014-03-18	2014	3	18	12	3	W1203	17840	4476	487
1101005	1428354.7	6823595.05	2014-03-20 12:00	2014-03-20	2014	3	20	12	4	W1203	17840	4476	487
1101006	1428358.75	6823591.6	2014-03-23 12:00	2014-03-23	2014	3	23	12	1,8	W1203	17840	4476	487
1101007	1428352.93	6823591.13	2014-03-27 12:00	2014-03-27	2014	3	27	12	3	W1203	17840	4476	487
1101008	1428354.61	6823590.76	2014-03-29 12:00	2014-03-29	2014	3	29	12	1,6	W1203	17840	4476	487
1101009	1428357.37	6823591.48	2014-03-30 12:00	2014-03-30	2014	3	30	12	6,6	W1203	17840	4476	487
1101010	1428357.51	6823590.52	2014-03-31 12:00	2014-03-31	2014	3	31	12	1,2	W1203	17840	4476	487
1101011	1428354.46	6823594.02	2014-04-01 00:00	2014-04-01	2014	4	1	0	5,6	W1203	17840	4476	487
1101012	1428367.3	6823580.49	2014-04-01 01:00	2014-04-01	2014	4	1	1	4,8	W1203	17840	4476	487
1101013	1428360.2	6823590.67	2014-04-01 06:00	2014-04-01	2014	4	1	6	1,8	W1203	17840	4476	487
1101014	1428356.72	6823596.1	2014-04-01 07:00	2014-04-01	2014	4	1	7	2,8	W1203	17840	4476	487
1101015	1428355.26	6823587.29	2014-04-01 08:00	2014-04-01	2014	4	1	8	1,6	W1203	17840	4476	487
1101016	1428362.62	6823598.77	2014-04-01 09:00	2014-04-01	2014	4	1	9	2,4	W1203	17840	4476	487
1101017	1428362.61	6823581.87	2014-04-01 10:00	2014-04-01	2014	4	1	10	1,8	W1203	17840	4476	487
1101018	1428366.1	6823584.08	2014-04-01 11:00	2014-04-01	2014	4	1	11	1,2	W1203	17840	4476	487
1101019	1428356.47	6823586.94	2014-04-01 12:00	2014-04-01	2014	4	1	12	1,6	W1203	17840	4476	487
1101020	1428358.6	6823585.6	2014-04-01 13:00	2014-04-01	2014	4	1	13	1,8	W1203	17840	4476	487
1101021	1428356.47	6823596.21	2014-04-01 14:00	2014-04-01	2014	4	1	14	3,8	W1203	17840	4476	487
1101022	1428353.47	6823591.68	2014-04-01 15:00	2014-04-01	2014	4	1	15	7,4	W1203	17840	4476	487
1101023	1428359.78	6823585.44	2014-04-01 16:00	2014-04-01	2014	4	1	16	3	W1203	17840	4476	487
1101024	1428357.29	6823590.44	2014-04-01 17:00	2014-04-01	2014	4	1	17	3,4	W1203	17840	4476	487
1101025	1428355.84	6823591.37	2014-04-01 18:00	2014-04-01	2014	4	1	18	2,4	W1203	17840	4476	487
1101026	1428357.37	6823594.25	2014-04-01 19:00	2014-04-01	2014	4	1	19	6,8	W1203	17840	4476	487
1101027	1428356.74	6823588.26	2014-04-02 01:00	2014-04-02	2014	4	2	1	2,6	W1203	17840	4476	487
1101028	1428356.55	6823592.38	2014-04-02 02:00	2014-04-02	2014	4	2	2	2,6	W1203	17840	4476	487
1101029	1428364.24	6823581.88	2014-04-02 03:00	2014-04-02	2014	4	2	3	3,8	W1203	17840	4476	487
1101030	1428355.34	6823589.97	2014-04-02 08:00	2014-04-02	2014	4	2	8	3,2	W1203	17840	4476	487
1101031	1428355.11	6823599.8	2014-04-02 09:00	2014-04-02	2014	4	2	9	8,6	W1203	17840	4476	487
1101032	1428369.61	6823578.94	2014-04-02 10:00	2014-04-02	2014	4	2	10	4,6	W1203	17840	4476	487
1101033	1428361.18	6823590.91	2014-04-02 11:00	2014-04-02	2014	4	2	11	2,8	W1203	17840	4476	487
1101034	1428353.76	6823593.48	2014-04-02 12:00	2014-04-02	2014	4	2	12	4	W1203	17840	4476	487
1101035	1428358.48	6823591.91	2014-04-02 13:00	2014-04-02	2014	4	2	13	5,6	W1203	17840	4476	487
1101036	1428355.28	6823588.25	2014-04-02 14:00	2014-04-02	2014	4	2	14	3	W1203	17840	4476	487
1101037	1428353.82	6823587.56	2014-04-02 15:00	2014-04-02	2014	4	2	15	2,8	W1203	17840	4476	487
1101038	1428355.69	6823593	2014-04-02 16:00	2014-04-02	2014	4	2	16	5,2	W1203	17840	4476	487
1101039	1428354.64	6823592.19	2014-04-02 17:00	2014-04-02	2014	4	2	17	3,2	W1203	17840	4476	487
1101040	1428352.58	6823586	2014-04-02 19:00	2014-04-02	2014	4	2	19	8,4	W1203	17840	4476	487
1101041	1428355.22	6823605.05	2014-04-02 20:00	2014-04-02	2014	4	2	20	4,6	W1203	17840	4476	487
1101042	1428350.94	6823589.9	2014-04-02 21:00	2014-04-02	2014	4	2	21	3	W1203	17840	4476	487
1101043	1428360.68	6823602.02	2014-04-02 22:00	2014-04-02	2014	4	2	22	5,6	W1203	17840	4476	487
1101044	1428354.25	6823596.03	2014-04-02 23:00	2014-04-02	2014	4	2	23	2,8	W1203	17840	4476	487
1101045	1428369.4	6823598.99	2014-04-03 00:00	2014-04-03	2014	4	3	0	4,6	W1203	17840	4476	487
1101046	1428353.66	6823579.45	2014-04-03 01:00	2014-04-03	2014	4	3	1	2,2	W1203	17840	4476	487
1101047	1428354.89	6823590.94	2014-04-03 02:00	2014-04-03	2014	4	3	2	4,6	W1203	17840	4476	487
1101048	1428343.52	6823581.58	2014-04-03 03:00	2014-04-03	2014	4	3	3	5	W1203	17840	4476	487
1101049	1428351.08	6823595.43	2014-04-03 04:00	2014-04-03	2014	4	3	4	1,6	W1203	17840	4476	487
1101050	1428360.88	6823597.89	2014-04-03 05:00	2014-04-03	2014	4	3	5	3	W1203	17840	4476	487
1101051	1428356.34	6823591.15	2014-04-03 06:00	2014-04-03	2014	4	3	6	3,2	W1203	17840	4476	487
1101052	1428359.51	6823591.75	2014-04-03 07:00	2014-04-03	2014	4	3	7	3	W1203	17840	4476	487
1101053	1428353.43	6823591.4	2014-04-03 08:00	2014-04-03	2014	4	3	8	2,8	W1203	17840	4476	487
1101054	1428357.04	6823590.54	2014-04-03 09:00	2014-04-03	2014	4	3	9	2	W1203	17840	4476	487
1101055	1428355.14	6823584.34	2014-04-03 10:00	2014-04-03	2014	4	3	10	2,6	W1203	17840	4476	487
